text,label
"We are from the Cyber Crime Cell. You have been found accessing illegal pornographic content online. Pay a fine of Rs 75,000 within 90 minutes to avoid public arrest and media coverage.",1
Vi: Your monthly bill of Rs 450 for mobile number ending 9871 is generated. Due date: 20th of this month. Pay via Vi app or website to avoid service interruption.,0
Yes Bank Fraud Alert: A Rs 1 lakh transaction on your account ending 7832 is pending verification. Approve or deny at yesbank-transaction.in before it is processed.,3
This is Enforcement Directorate. We have monitored illegal tax evasion activity linked to your mobile number. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"You have been selected as a beneficiary of the PM Digital Reward Scheme worth USD 50,000. Complete the one-time registration fee of Rs 3,000 at the link provided to claim.",2
"Axis Bank Alert: Rs 2,000 debited from account ending 4821 at DMart on 03-May. Available balance: Rs Rs 56,200. If not done by you, call Axis Bank helpline immediately.",0
"Income Tax Department: A refund of Rs 1 lakh has been processed for your PAN card. To receive it, update your bank details at incometax-refund.net and pay Rs 2,000 as portal fee.",1
"Great news! Your Nykaa order #806386024 passed quality check and has been shipped. OFD today, 11 AM–1 PM. Please keep phone handy for delivery partner's call.",0
Your Zomato order #268690845 is confirmed. Payment of Rs 650 received via UPI. Expected delivery: within 24 hours. You can track your order anytime in the Zomato app.,0
"Your Bank of India savings account **0001 interest of Rs 4,999 has been credited on 15-May-2026. Current balance: Rs 45,670. Thank you for banking with Bank of India.",0
Your Indian Overseas Bank Visa card ending 7777 has been compromised. We have blocked it temporarily. Issue a new card by verifying at iob-card.net/replace.,3
"Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 30,000 via PhonePe within 20 minutes or it goes viral on social media.",2
"Stock market investment club: our analysts share pre-market tips delivering 15% annual returns consistently. Join now for Rs 1,999 and start profiting from day one.",2
"208997 is your Kotak Bank ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the Kotak Bank app immediately.",0
"Your Union Bank of India account has been flagged by our fraud team. To prevent unauthorized access, verify your details at unionbank-portal.in within 2 hours.",3
Federal Bank SMS: Your net banking OTP is 567773. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
Congratulations! Byju's is pleased to offer you the position of Sales Executive. Your offer letter has been sent to your registered email. Joining date: 05-May-2026. Welcome aboard!,0
Airtel: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 249 to avoid speed throttling.,0
"This is Rahul from Microsoft technical support. We have detected a fraudulent charge of Rs 5 lakh on your account. To resolve this, provide your account details and OTP for verification.",3
"This is Arjun from Flipkart technical support. We have detected a fraudulent charge of Rs 2 lakh on your account. To resolve this, provide your account details and OTP for verification.",3
"I am Divya, an army officer deployed abroad in Dubai. I have discovered Rs 75,000 in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",4
Your Yes Bank Visa card ending 0001 has been compromised. We have blocked it temporarily. Issue a new card by verifying at yesbank-card.net/replace.,3
"Your number won the Google India anniversary lucky draw — Rs 2 lakh in cash. Pay Rs 5,000 as a security deposit to initiate the transfer directly to your bank account.",2
"722834 is your PNB ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the PNB app immediately.",0
IMPS Transfer Alert: Rs 999 successfully sent from Union Bank of India account ending 9012. Beneficiary name: Reliance Fresh. Ref no: TXN1939946605. Keep this reference for your records.,0
Thank you for attending the interview at Flipkart. We are pleased to offer you the Content Writer position. Please log in to our portal to complete onboarding formalities.,0
"Your DHL package from Germany has been held at customs. A duty payment of Rs 30,000 is required to release it. Pay at customs-clearance-india.net within 90 minutes to avoid return.",2
Your Union Bank of India OTP is 526221. Valid for 10 minutes. Do not share this OTP with anyone. Union Bank of India will never call to ask for your OTP.,0
Bank of Baroda Security: Your account ending 5623 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1
"Groww: SIP of Rs 3,500 in ICICI Prudential Value Discovery processed successfully. Your investment is now visible in your portfolio. Stay invested for long-term wealth creation. All the best!",0
Union Bank of India Fraud Alert: A Rs 1.5 lakh transaction on your account ending 6666 is pending verification. Approve or deny at unionbank-transaction.in before it is processed.,3
Good news! Your BigBasket order #220836545 is out for delivery today. Our delivery partner will arrive at your address between 6–8 PM. Please be available.,0
Good news! Your Flipkart order #230928489 is out for delivery today. Our delivery partner will arrive at your address between 11 AM–1 PM. Please be available.,0
"Dear Jio customer, your data add-on of 5 GB has been activated. Valid for 30 days. Current balance: Rs 479 plan active with 365 days remaining. Enjoy fast browsing.",0
"This is a message from Narendra Modi's official team. You have been selected to receive a personal gift of Rs 30,000. Pay Rs 3,000 as customs clearance to receive the parcel at your address.",2
"Matrimonial alert: A highly educated NRI match from Canada has shown interest in your profile. To unlock their contact details, pay Rs 999 as a profile verification fee now.",2
Your PNB Visa card ending 9012 has been compromised. We have blocked it temporarily. Issue a new card by verifying at pnb-card.net/replace.,2
"Earn Rs 3,000 per survey you complete for international market research firms. Takes 10 minutes each. No experience needed. Paid via PhonePe. Join and start today for free.",1
Your FedEx package from Germany has been held at customs. A duty payment of Rs 2 lakh is required to release it. Pay at customs-clearance-india.net within 30 minutes to avoid return.,2
Your Aadhaar has appeared in a identity theft money trail. Narcotics Control Bureau has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
"Dear customer, Priyanka Chopra personally recommended your profile for our exclusive investment group. Join now for a one-time entry fee of Rs 499 and access insider stock tips directly.",2
"One-Time Password (OTP) for your Axis Bank transaction is 977745. Valid for 3 minutes. If not requested by you, ignore this message.",0
"Dear Kotak Bank customer, your internet banking has been disabled due to incomplete KYC. Update within 24 hours to avoid permanent account closure. Visit: kotak-kyc-portal.net/update",3
Kotak Bank: Your account ending 9012 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 3 hours at kotak-reactivate.in.,3
HDFC Bank Alert: Your account ending 1111 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: hdfc-secure.in/verify,3
"Your Croma subscription has been renewed for 1 year. Auto-pay of Rs 1,200 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.",0
"Hello. I know your password is [phone@123]. I have been monitoring your device for months. Pay Rs 20,000 in crypto or I will share your browsing history and private images with everyone you know.",2
"Indian Overseas Bank: A transaction of Rs 40,000 was attempted from your account. If not done by you, click here to reverse it and secure your account: iob-fraud.in/report",3
Reliance Fresh: Hi! Your order #871856121 for Backpack is confirmed. Pay on delivery. Expected delivery: tomorrow. Track order live in the Reliance Fresh app. Happy shopping!,0
"Your nude images are circulating on a Telegram group of 50,000 members. We can remove them permanently if you pay Rs 30,000 to our account within 1 hour. After payment we delete everything.",2
Your phone number has been traced to illegal illegal transactions operations. Deputy Commissioner Manish Agarwal from RBI Cybercrime Division is conducting this investigation. This call is being recorded as evidence.,1
Your gold bond redemption of Rs 250 has been credited to your Canara Bank account ending 6666 today. This completes your sovereign gold bond maturity. Thank you.,0
"Great news! Your Meesho order #539636432 passed quality check and has been shipped. OFD today, 2–4 PM. Please keep phone handy for delivery partner's call.",0
IndusInd Bank confirms: Rs 650 debited toward your credit card payment ending 6789. Payment received successfully. Your outstanding balance has been updated. Thank you.,0
Money sent successfully! Rs 850 transferred to BigBasket using Google Pay UPI. Your bank account ending 0001 has been debited. Ref: TXN3721629925.,0
You are being investigated for online fraud by the Delhi Police Cyber Cell. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
We need your Gmail password to cross-verify your identity records with the Income Tax Department. This is a mandatory step under the digital verification protocol.,1
Alert from Enforcement Directorate: suspicious identity theft activity detected linked to your Driving License. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
"Invest Rs 50,000 in USDT today and our AI trading bot will generate 30% returns in 30 days. Withdraw profits at any time to your bank. Over 50,000 happy investors on Bybit.",2
Your PAN card has appeared in a tax evasion money trail. Narcotics Control Bureau has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
Action required: SBI has detected that your registered mobile number does not match our records. Update your KYC within 48 hours to avoid suspension.,3
"NCB has intercepted a package registered to your PAN card containing narcotics. ACP Deepak Verma is on the line. Transfer Rs 30,000 as a compliance bond to avoid a press release.",1
"Hi Aditi, I am an international model based in Germany. Your profile impressed me. Let us video call. I have a business proposal that can make us both very wealthy. Interested?",4
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Anti-Corruption Bureau. Your SIM card number appears in a tax evasion investigation. Cooperate immediately or face arrest.,1
"Municipal Corporation: Your property tax payment of Rs 4,999 for assessment year 2025-26 is confirmed. Receipt no: TXN5714587871. Download receipt from the municipal portal.",0
"Invest Rs 25,000 in Ethereum today and our AI trading bot will generate 50% returns in 30 days. Withdraw profits at any time to your bank. Over 50,000 happy investors on Binance.",2
You have been selected as a beneficiary of the PM Digital Reward Scheme worth Rs 5 lakh. Complete the one-time registration fee of Rs 499 at the link provided to claim.,2
"Cash withdrawn: Rs 850 from Kotak Bank ATM at Delhi on 15-May-2026. A/c: **0123. Balance: Rs 1,02,340. If not done by you, block card immediately via Kotak Bank app.",0
Your Blinkit order #164852648 has been cancelled as requested. A refund of Rs 450 will be credited to your original payment method within 5–7 business days.,0
"Hi, I am Kavya, an IPS officer. I urgently need Rs 20,000 transferred to a safe account before a raid. I will return double once this case is closed. Please help me out right now.",4
"Bank of India: A UPI payment of Rs 250 was successfully sent from account ending 8888 to Myntra via BHIM UPI. If not done by you, report on the Bank of India app immediately.",0
Your application for Operations Manager at HCL Technologies has been shortlisted. Technical interview scheduled on 10-May-2026 at 10 AM–12 PM via Google Meet. Check your registered email for the meeting link.,0
"This is Divya from Infosys technical support. We have detected a fraudulent charge of Rs 40,000 on your account. To resolve this, provide your account details and OTP for verification.",3
Jio: Your monthly bill of Rs 450 for mobile number ending 9871 is generated. Due date: 20th of this month. Pay via Jio app or website to avoid service interruption.,0
"Payment of Rs 380 to Flipkart via Paytm was successful. Transaction ID: TXN6286012290. Your Paytm balance: Rs Rs 8,900. Thank you for using Paytm.",0
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Income Tax Department. Your Passport number appears in a foreign exchange violation investigation. Cooperate immediately or face arrest.,1
PNB net banking password reset required. Unauthorized login detected. Reset now at pnb-reset.net to prevent account lockout.,3
"This is a message from Jeff Bezos's official team. You have been selected to receive a personal gift of Rs 15,000. Pay Rs 999 as customs clearance to receive the parcel at your address.",2
Congratulations! CRED is pleased to offer you the position of Marketing Manager. Your offer letter has been sent to your registered email. Joining date: 07-May-2026. Welcome aboard!,0
Your Aadhaar has been found in a database seized during a money laundering raid. DCP Rajat Singh from Mumbai Crime Branch requires your immediate cooperation. Failure to comply will result in prosecution.,1
"HDFC Bank Savings Interest: Rs 999 credited to your account ending 5623 as quarterly interest. Your balance is now Rs Rs 1,02,340. Visit our app for full statement.",0
This is Mumbai Crime Branch. We have monitored illegal narcotics trafficking activity linked to your mobile number. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
This is SI Ajay Kumar from Anti-Corruption Bureau. Your Passport was used to open a fraudulent account used in identity theft. Report to our online portal within 20 minutes or a search warrant will be executed.,1
A case under Section 420 IPC and the PMLA Act has been registered against you. TRAI has issued a warrant. Call back immediately at the number displayed or face arrest within 1 hour.,1
"Bank of Baroda Fraud Alert: A Rs 40,000 transaction on your account ending 6789 is pending verification. Approve or deny at bankofbaroda-transaction.in before it is processed.",3
"Government-approved data entry project: type documents from home and earn Rs 50,000 per month. Materials provided. Pay Rs 999 for registration and starter pack to begin.",2
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is SEBI Fraud Division. Your Driving License number appears in a tax evasion investigation. Cooperate immediately or face arrest.,1
"Paytm Alert: Rs 450 received from Reliance Fresh. Your wallet balance is Rs Rs 1,02,340. Transaction ref: TXN8747406301. View details in the Paytm app.",0
NPCI Alert: Your UPI handle was used for a transaction of Rs 1 lakh at an unrecognized merchant. Dispute it at npci-dispute.in within 1 hour to initiate a full refund.,2
"We have recorded your screen while you visited an adult website. Pay Rs 75,000 in Bitcoin within 45 minutes or the video will be sent to all your contacts and your employer immediately.",4
Your OTP for Canara Bank card transaction is 729452. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
"This is Amazon senior management. You have been anonymously nominated for a loyalty bonus of Rs 40,000. To claim, verify your identity by paying Rs 3,000 as a one-time processing fee.",2
This is an automated notice from the Delhi Police Cyber Cell. Your Passport has been flagged for tax evasion. You have 20 minutes to report online or a physical warrant will be issued.,1
"This is Amazon Pay support. A suspicious transaction has been flagged on your linked account. To cancel it and receive a Rs 2 lakh refund, share the OTP sent to your number.",3
OTP 388154 is for your IndusInd Bank mobile banking login. Expires in 5 minutes. IndusInd Bank staff will NEVER ask for your OTP. Stay safe from fraudsters.,0
Bank of Baroda Alert: Your account ending 5555 has been temporarily suspended due to multiple failed login attempts. Restore access immediately: bankofbaroda-secure.in/verify,3
This is Anil Gupta from HP technical support. Your laptop is sending error signals indicating malware. Install AnyDesk right now and share the session code for immediate assistance.,2
"IndusInd Bank: Your FD of Rs 1,200 has matured today. The maturity amount has been credited to your savings account ending 8901. Thank you for banking with IndusInd Bank.",0
Your Yes Bank Visa card ending 5623 has been compromised. We have blocked it temporarily. Issue a new card by verifying at yesbank-card.net/replace.,3
Your mobile number has been found in a database seized during a identity theft raid. Senior Officer Harish Singh from Cyber Crime Cell requires your immediate cooperation. Failure to comply will result in prosecution.,2
"Great news! Your Swiggy order #805718157 passed quality check and has been shipped. OFD today, 2–4 PM. Please keep phone handy for delivery partner's call.",0
Passport Seva: Your passport application status is 'Under Review'. Estimated processing time: 7-10 working days. Track at passportindia.gov.in with file number TXN7213550113.,0
This is a notice from the Narcotics Control Bureau cybercrime division. Your IP address was used to conduct foreign exchange violation. You have 1 hour to submit a compliance report or face immediate arrest.,1
Yes Bank: Unusual activity detected on your account ending 0001. Your debit card has been temporarily blocked. Verify your identity at yesbank-verify.in to restore access.,3
"One-Time Password (OTP) for your Axis Bank transaction is 659594. Valid for 3 minutes. If not requested by you, ignore this message.",0
Your Aadhaar OTP for e-KYC verification is 746165. This OTP is valid for 10 minutes. UIDAI and government agencies will NEVER ask for this OTP over the phone.,0
"ALERT: Rs 250 debited from SBI a/c **7832 on 05-May-2026 at BigBasket. Avl Bal: Rs 12,450. Not you? Call SBI helpline. SMS BLOCK to 567676 to block your card.",0
"Product tester job: receive products at home, review them, and earn Rs 1,500 per review. Register for Rs 999. Products are yours to keep after submitting your review.",2
"Our SEBI-registered fund manager has maintained a 20% win rate over 18 months. Invest Rs 5,000 today and receive guaranteed monthly returns. Limited slots remaining.",2
"Your LIC premium of Rs 850 for policy no. 123456789 has been received on 02-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0
You are being investigated for online fraud by the RBI Cybercrime Division. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
You are being investigated for cybercrime by the Delhi Police Cyber Cell. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
IMPS Transfer Alert: Rs 250 successfully sent from Yes Bank account ending 9012. Beneficiary name: Reliance Fresh. Ref no: TXN4628838963. Keep this reference for your records.,0
Your LinkedIn profile has been viewed by a recruiter at Zomato for a Sales Executive opening in Kolkata. Update your profile to increase your chances. Good luck!,0
This is Deputy Commissioner Deepak Verma from the Mumbai Crime Branch. Your PAN card has been linked to a drug trafficking case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
Your phone number has been traced to illegal identity theft operations. DCP Rekha Verma from NCB is conducting this investigation. This call is being recorded as evidence.,1
"One-Time Password (OTP) for your Federal Bank transaction is 380135. Valid for 3 minutes. If not requested by you, ignore this message.",0
"Zerodha: Your order to buy 10 shares of SBI at Rs 3,670 has been executed. Contract note will be sent to your registered email. For details, view your portfolio.",0
"Dear Bank of Baroda customer, Rs 2,000 has been credited to your account ending 2345 via NEFT on 03-May. Your updated balance is Rs Rs 8,900. Txn ref: TXN4682303281.",0
"HDFC Bank EMI Alert: Rs 1,200 debited from a/c **9999 toward your personal loan EMI on 07-May-2026. Remaining tenure: 9 months. Thank you for timely repayment.",0
"Reminder: Your SIP of Rs 1,500 in HDFC Top 100 Fund will be debited from your bank account on the 5th of this month. Ensure adequate balance. Happy investing!",0
Your ICICI Bank net banking OTP is 503007. Use it to complete your login. Do not share this code with anyone. ICICI Bank never asks for OTPs.,0
"Collect money on Paytm: Someone has sent you Rs 40,000. To receive it, enter your UPI PIN on the secure link: paytm-collect-upi2026.in. Offer expires in 15 minutes.",2
"Our OKX managed fund returned 300% to all investors last quarter. Minimum deposit: Rs 10,000. Your crypto is stored in cold storage and insured against hacks.",2
"NCB has intercepted a package registered to your Driving License containing narcotics. DCP Sanjay Dubey is on the line. Transfer Rs 40,000 as a compliance bond to avoid a press release.",1
"You have been selected as a beneficiary of the PM Digital Reward Scheme worth Rs 1 crore. Complete the one-time registration fee of Rs 2,500 at the link provided to claim.",2
Final warning from the Anti-Corruption Bureau: your SIM card is linked to active online fraud proceedings. Transfer Rs 1 lakh to the government escrow account within 30 minutes to avoid arrest.,1
"Breaking: Insider tip — Dogecoin will surge 500% this week due to a secret partnership announcement. Buy now through our group link before the news goes public. Entry: Rs 15,000.",2
You are being investigated for financial fraud by the RBI Cybercrime Division. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
"Collect money on Paytm: Someone has sent you Rs 25,000. To receive it, enter your UPI PIN on the secure link: paytm-collect-txn774x.in. Offer expires in 90 minutes.",2
Inspector Pradeep Sharma here from Delhi Police Cyber Cell. A case of illegal transactions has been filed using your PAN card. Do not disconnect. Stay on this call until further instructions.,1
"Your profile was referred to us by Amitabh Bachchan's foundation for a charity grant of Rs 20,000. To receive the grant, pay Rs 2,000 as administrative fee and share your bank account details.",3
RBI Circular: All UPI accounts must undergo mandatory re-KYC by this Friday. Visit phonepe-rekyc.net within 45 minutes to avoid permanent UPI service suspension.,3
"Your PNB EMI of Rs 1,200 for account ending 6789 has been successfully debited. Thank you for your timely payment. Remaining tenure: 36 months.",0
"Congratulations! Google Pay has selected your UPI ID for a cashback of Rs 15,000. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
Bank of India Fraud Alert: A Rs 1 lakh transaction on your account ending 3333 is pending verification. Approve or deny at boi-transaction.in before it is processed.,3
"IndusInd Bank Fraud Alert: A Rs 30,000 transaction on account ending 8888 is pending verification. Approve or deny at indusind-transaction.in before processing.",3
Your phone number has been traced to illegal narcotics trafficking operations. SI Rajat Singh from Anti-Corruption Bureau is conducting this investigation. This call is being recorded as evidence.,1
"Your Ecom Express package from USA has been held at customs. A duty payment of Rs 25,000 is required to release it. Pay at customs-clearance-india.net within 15 minutes to avoid return.",2
"I found your profile and felt an instant connection. I am Divya living in Australia. I want to visit India to meet you but I need Rs 50,000 for my flight ticket and visa fees urgently.",4
Your PAN card has appeared in a narcotics trafficking money trail. Ministry of Home Affairs has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
"Celebrity endorsement: Mukesh Ambani has personally invested in our Binance Coin fund. Join with Rs 25,000 and receive 40% guaranteed returns. Verified by major global exchanges.",2
"Your Solana wallet has received an unclaimed airdrop of Rs 2 lakh. To withdraw, pay a Rs 499 gas verification fee at OKX-claim.net. This offer expires in 24 hours.",2
OTP 341081 is required to complete your Axis Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0
Axis Bank: Your account ending 6789 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 12 hours at axis-reactivate.in.,3
This is Income Tax Department. We have monitored illegal foreign exchange violation activity linked to your PAN card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"This is PhonePe support. A suspicious transaction has been flagged on your linked account. To cancel it and receive a Rs 25,000 refund, share the OTP sent to your number.",3
This is SEBI Fraud Division. We have monitored illegal cybercrime activity linked to your SIM card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"Hi, I matched with you on a dating app. I am Simran, currently working in Germany. I am looking for a serious relationship. Can we talk? I feel a strong connection with you.",4
Your Blinkit subscription has been renewed for 1 year. Auto-pay of Rs 850 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.,0
This is RBI Cybercrime Division. We have monitored illegal drug trafficking activity linked to your Voter ID. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"Your deceased relative has left an unclaimed bank balance of Rs 5 lakh in their account. As the legal heir, you can claim it by paying Rs 3,000 in legal processing fees to our registered firm.",2
Your Blinkit order #171725779 has been placed successfully. Estimated delivery: 2-3 days. Track your order in the Blinkit app. Thank you for shopping with us!,0
"Hi, I matched with you on a dating app. I am Karan, currently working in Australia. I am looking for a serious relationship. Can we talk? I feel a strong connection with you.",4
Action required: Union Bank of India has detected that your registered mobile number does not match our records. Update your KYC within 24 hours to avoid suspension.,3
"Dear Vi customer, your recharge of Rs 719 is successful. Validity: 28 days. Talk time, SMS and data benefits activated. Thank you for choosing Vi.",0
"OKX Exclusive Airdrop: You have been selected to receive free XRP worth Rs 30,000. To claim, connect your wallet at OKX-airdrop.net and pay Rs 1,500 gas fees to unlock.",2
This is Deputy Commissioner Rekha Verma from the Mumbai Crime Branch. Your Passport has been linked to a illegal transactions case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
I found your profile and felt an instant connection. I am Anjali living in USA. I want to visit India to meet you but I need Rs 5 lakh for my flight ticket and visa fees urgently.,4
Your mobile number has appeared in a financial fraud money trail. Enforcement Directorate has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
This is a notice from the Enforcement Directorate cybercrime division. Your IP address was used to conduct online fraud. You have 15 minutes to submit a compliance report or face immediate arrest.,1
"Axis Bank Fraud Alert: A Rs 75,000 transaction on your account ending 3333 is pending verification. Approve or deny at axis-transaction.in before it is processed.",3
Your Aadhaar has been found in a database seized during a cybercrime raid. Senior Officer Anita Sharma from Cyber Crime Cell requires your immediate cooperation. Failure to comply will result in prosecution.,1
"NCB has intercepted a package registered to your Voter ID containing narcotics. Deputy Commissioner Pradeep Sharma is on the line. Transfer Rs 25,000 as a compliance bond to avoid a press release.",1
Your Paytm UPI registration OTP is 145496. Valid for 5 minutes. Do not share this code with anyone including Paytm support. Legitimate apps will never ask for your OTP.,0
This is Deputy Commissioner Suresh Kumar from Ministry of Home Affairs. Your Aadhaar was used to open a fraudulent account used in financial fraud. Report to our online portal within 20 minutes or a search warrant will be executed.,1
"Rs 120 transferred from your IndusInd Bank account ending 2345 to Zepto. Transaction ID: TXN4929649067. Balance: Rs Rs 12,450. For queries, use IndusInd Bank official app or website.",0
"Join our premium investment community. Our strategies delivered 300% returns last quarter. Entry fee: Rs 1,999. Includes live signals, charts, and expert support 24/7.",2
"Dear user, your Paytm account will be deactivated in 45 minutes due to incomplete KYC. Verify at paytm-kyc.net to continue using UPI services without interruption.",3
"Your vehicle insurance policy has been renewed for one year. Policy number: TXN2215131511. Sum insured: Rs 5 lakh. For claims, call the official insurer helpline. Drive safe!",0
Your Kotak Bank Visa card ending 3421 has been compromised. We have blocked it temporarily. Issue a new card by verifying at kotak-card.net/replace.,3
This is an automated notice from the Ministry of Home Affairs. Your Passport has been flagged for illegal transactions. You have 90 minutes to report online or a physical warrant will be issued.,1
Your parcel from Singapore has been flagged at Mumbai International Airport Customs. It contains undeclared items. Pay Rs 1.5 lakh as a penalty within 30 minutes to release the package.,2
Senior Officer Wasim Khan here from Interpol. A case of tax evasion has been filed using your PAN card. Do not disconnect. Stay on this call until further instructions.,1
Indian Overseas Bank: Unusual activity detected on your account ending 1234. Your debit card has been temporarily blocked. Verify your identity at iob-verify.in to restore access.,3
Your application for the Customer Support position at Infosys has been received. Our HR team will review it and contact you within 7 working days if shortlisted. Best of luck!,0
"Your deceased relative has left an unclaimed bank balance of Rs 15,000 in their account. As the legal heir, you can claim it by paying Rs 2,000 in legal processing fees to our registered firm.",2
We have recorded your screen while you visited an adult website. Pay Rs 5 lakh in Bitcoin within 15 minutes or the video will be sent to all your contacts and your employer immediately.,4
Bank of Baroda: Your account ending 0001 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 48 hours at bankofbaroda-reactivate.in.,3
OTP 328262 is for your Bank of Baroda mobile banking login. Expires in 5 minutes. Bank of Baroda staff will NEVER ask for your OTP. Stay safe from fraudsters.,0
Reliance Fresh: Your order #602994529 has been delivered successfully. We hope you love your purchase! Rate your experience on the Reliance Fresh app to help other customers.,0
"Part-time typist needed: type 5 pages per day and earn Rs 15,000 per month. Work at your own pace. Pay Rs 1,500 for sample pages and receive your first payment within the week.",1
Your Blue Dart package from Australia has been held at customs. A duty payment of Rs 5 lakh is required to release it. Pay at customs-clearance-india.net within 20 minutes to avoid return.,2
Your phone number has been traced to illegal hawala dealings operations. Deputy Commissioner Neha Khanna from Cyber Crime Cell is conducting this investigation. This call is being recorded as evidence.,2
IndusInd Bank net banking password reset required. Our security team detected an unauthorized login attempt. Reset now at indusind-reset.net to prevent account lockout.,3
"Freelance content writer opportunity: earn Rs 3,000 per article for Fortune 500 company clients. Pay Rs 500 for platform registration and get your first assignment within 24 hours.",1
"Our Solana arbitrage trading group made 100% last month. Join our Telegram for live signals. Premium membership: Rs 5,000/month. Copy our trades and grow your portfolio today.",2
Jio: Your roaming pack is now active for France. Enjoy 100 MB/day data and 100 minutes of incoming calls at no extra charge for the next 7 days. Safe travels!,0
"Delhivery Delivery Alert: Your package from London could not be delivered due to an address issue. Update your address and pay Rs 1,500 re-delivery fee at Delhivery-redeliver.in.",3
Your Aadhaar OTP for e-KYC verification is 449126. This OTP is valid for 10 minutes. UIDAI and government agencies will NEVER ask for this OTP over the phone.,0
Canara Bank Alert: Your account ending 1111 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: canara-secure.in/verify,3
This is Sanjay Dubey from the Windows security team. Your PC license key has been cloned and is being used in another country. Call us immediately to deactivate the clone.,2
Your mobile number was found in the contacts of a known cybercrime syndicate. DCP Anil Gupta from Mumbai Crime Branch is reaching out before escalating your case to the public prosecutor.,1
"Great news! Your Myntra order #545643210 passed quality check and has been shipped. OFD today, 2–4 PM. Please keep phone handy for delivery partner's call.",0
"Dear customer, your SBI UPI ID has been flagged for suspicious activity. Reverify your UPI PIN at sbi-upi.net to restore sending limits.",3
"My love, I am a widow living in Canada with assets worth crores. I want to relocate to India and be with you. I just need Rs 40,000 to complete legal formalities. Please trust me.",4
"Indian Overseas Bank fraud prevention: A transaction of Rs 25,000 is pending. To cancel it, read out the OTP you just received to our officer. Do not hang up.",3
This is SI Sanjay Dubey from the Cyber Crime Cell. Your SIM card has been linked to a identity theft case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
Use OTP 302085 to complete your Union Bank of India account KYC update. This OTP is valid for 5 minutes and is strictly confidential. Never share it with anyone.,0
"Rs 850 received in your PhonePe wallet from Swiggy. Current balance: Rs Rs 56,200. For help, visit PhonePe Help Center within the official app.",0
Your Ayushman Bharat health card has been generated. Visit your nearest empanelled hospital with the card to avail cashless treatment benefits up to Rs 5 lakh per year.,0
"Our Bybit managed fund returned 30% to all investors last quarter. Minimum deposit: Rs 20,000. Your crypto is stored in cold storage and insured against hacks.",2
Your mobile number was found in the contacts of a known drug trafficking syndicate. ACP Vikram Nair from Mumbai Crime Branch is reaching out before escalating your case to the public prosecutor.,1
Reminder: Your appointment with Dr. T. Rao at Apollo Hospital is confirmed for 15-May-2026 at 6–8 PM. Please carry original ID proof and arrive 15 minutes before your slot.,0
"Bank of Baroda Alert: Rs 3,500 debited from account ending 3421 at Myntra on 03-May. Available balance: Rs Rs 56,200. If not done by you, call Bank of Baroda helpline immediately.",0
"NCB has intercepted a package registered to your Passport containing narcotics. Deputy Commissioner Sanjay Dubey is on the line. Transfer Rs 50,000 as a compliance bond to avoid a press release.",1
